	review_id	asin	reviewer_id	category	num_sentence	sentence	tip	type	standalone	before/after	extend_position	sen_length
21547	3773	B0002HC4IM	A2SCJZ5HXSRNGX	Tools & Home Improvement	36	Curious to hear how others find this issue, if at all.	0.0					11
28858	5020	B000F9O85E	A3C1QYGEET3BVY	Toys & Games	8	When youre not blowing you have to immediately stop the valve with your finger.	0.0				after	13
33469	5850	B000MQYZ5S	A2WW57XX2UVLM6	Toys & Games	5	The doors open and the roof comes off.	0.0					8
11186	1802	B00021H924	A252BDEV5L86TY	Toys & Games	3	You arent suppose to lift your stylus up, which isnt reliable.	0.0					11
64153	10923	B00462PTZ4	A2IIFPUDC49ZMV	Toys & Games	3	I am so glad that I bought this puzzle.	0.0					9
72341	12213	B0060S315W	ACTS6G5MMQMY5	Toys & Games	21	Then this lil lady could be a great alternative to paying such a high price for the main verison of the doll.	0.0					22
6149	912	B00005BX4Z	A22JYPSJND9MF5	Baby	4	Sometimes he grabs on it for stability and then he would fall.	0.0					12
8678	1340	B0000950PL	ANHIE12XGSHID	Tools & Home Improvement	4	I trust my Felo for that.	0.0					6
45595	7904	B001CZ9MRY	A2ZKQC0XCIIAEM	Sports & Outdoors	2	I purchased this item a while back for the sole purpose of self protection.	0.0					14
14679	2445	B0002D0JZ6	A15TYOEWBQYF0X	Musical Instruments	7	It also operates on batteries which makes this little thing quite the gem to take with us this summer.	0.0					19
37886	6654	B000VUN41G	AI3FSFN4CPYD1	Baby	10	We just ordered the stage 2 to see if that will help him eat a little bit faster, but hey, at least hes eating!	0.0					23
65900	11216	B004HWHYG0	A2QDT4FLG4SM54	Baby	6	The color part is only during the day/with light, night time viewings are in black/white.	0.0					13
50501	8683	B001RQRXJW	AM37QEJBT15TR	Sports & Outdoors	2	i ordered mine in May 2013 with a born date of 4/13.	0.0					10
34488	6061	B000O8OTNC	A2UTZ4O5E2W4DK	Tools & Home Improvement	11	A dull knife dont cut it with me.	0.0					8
79566	13419	B00ASI748A	A1C66LMRGMGV19	Baby	6	The kickstand attached to the basket on the bottom keeps the stroller upright when in the folded position.	0.0					18
11394	1836	B000299H94	AJQFNOFTZ7GOX	Tools & Home Improvement	3	One star removed for not having a glass over the front, leaving the lamp and reflector to collect dust and fingerprints in many applications.	0.0					24
80215	13511	B00BCCNZ7K	A34VV29RQJOQS0	Tools & Home Improvement	2	I appreciate the past reviews on this item helping me make the purchase decision.	0.0					14
656	89	1589949811	A39Y8PD8Y9BA5H	Toys & Games	5	Theres a moderate learning curve to playing this game and the internet is full of nice sources to help you learn how to play, but once you get the ruleset, its quite fun.	0.0					33
60080	10297	B003FOQXCC	A38KK0SZYEH5UD	Tools & Home Improvement	12	Otherwise, these are fine units that should last a long time while looking okay.	0.0					14
20277	3532	B0002GXF8Q	A32NZIV3FHCK62	Musical Instruments	3	I would buy them again.	0.0					5
78118	13171	B009AD4ZJA	A25VHD2DDHLU9Y	Toys & Games	3	This is bigger and fluffier.	0.0					5
15198	2541	B0002DV7U2	A1TJ393OFP21I8	Musical Instruments	1	Total flimsy junk.	0.0					3
73532	12398	B006ROJP7M	A3A4ZAIBQWKOZS	Toys & Games	13	From what Ive seen, you either enjoy doing a puzzle or you dont.	0.0					13
24251	4244	B0007ZF56C	AIBRTGBN07D6A	Sports & Outdoors	7	I have no concerns that the plastic will break.	0.0					9
22541	3969	B00063678K	ABJG6JTYTX9M0	Musical Instruments	3	These things stay put and work every time.	0.0					8
71535	12079	B005PNIN1K	AXGRWSRSQWECN	Baby	2	While it is great in theory, there are a lot of flaws with the current design.	0.0					16
24789	4330	B0009JOSNM	A2BC8CN7XHLIL7	Baby	60	I know other moms use the sling a lot, even with newborns, but I think it really depends on your baby.	0.0					21
42830	7425	B0017HZ0O6	A3EEBDZ3BIGPL	Sports & Outdoors	5	Good balance with a tough Zytel handle.	0.0					7
6734	1009	B00005YVRM	A181XY4FUF2B7	Baby	5	You could be walking in another room and this toy could be by itself and it would start playing the music.	0.0					21
48771	8394	B001LTVMZG	AIA4ONUFYXW8M	Tools & Home Improvement	2	I dont know the whole thing just kind of feels like a toy.	0.0					13
3450	482	B00002247C	A1J0GL9HCA7ELW	Tools & Home Improvement	17	The adjustable shoe is real handy, another feature new to me  after the Makita.	0.0					14
22557	3971	B00063EDF4	A2YZA9P0YQLOO	Baby	9	As my pregnancy continues, I expect my sleep support needs to change on a very regular basis.	0.0					17
65593	11155	B004GHN29Y	A3E7354539PAJU	Baby	19	My BOB starts to open when folded because it is only kept closed by the jogging strap, and it doesnt always pop open easily either.	0.0					25
36554	6431	B000SDCR46	A30IP3E4MDQ36	Tools & Home Improvement	6	So the 10 lb string trimmer power head is nothing for this hook.	0.0					12
47170	8128	B001G0MAVA	A1K7UL93XMYHB3	Tools & Home Improvement	1	I dont have a door bell... and I never hear anyone at the door.	0.0					14
51818	8913	B0022VHOZO	AXPX6ROF4C4DF	Baby	9	Try the Green Eats company.	0.0					5
31595	5514	B000IXAJVY	AOEAD7DPLZE53	Tools & Home Improvement	40	The new package says 131 lumens (previous one says 104 lumens), and the LED inside has a square green base (previous one has a rectangular white base).	0.0					25
12556	1998	B0002CZVBE	A3JEEPYPEM9V81	Musical Instruments	4	It does suck out some of the low end, but you can fix that on your amp or board or whatever.	0.0					21
50870	8746	B001TZ0NYS	A3NWN21HH5CEWZ	Baby	43	Plus the entire zipper area is raised around the edges so getting into the billfold and taking out credit cards is a pain because you are constantly hitting this edge.7.	0.0					29
52760	9081	B002A9IY5M	A2OR2BLD1GTHKP	Baby	3	She is 20 months now.	0.0					4
73825	12448	B006WZM79O	A20LS0RITRHTAN	Toys & Games	2	"The coffee maker comes with the blue cup as shown, sugar cup and cute wooden spoon, a solid wooden milk carton, and a small circular piece of felt that has the word ""coffee"" written on it and goes into the top as the ""coffee pod""."	0.0					45
10446	1674	B0000TZX3A	A34P1GL1PZ21EN	Tools & Home Improvement	4	If youre looking for wood/metal capability in one set youll need a twist set like this.	0.0					15
79603	13424	B00AT60HUI	A44O2BUMD21G4	Baby	1	This one is holding up better than the gray version.	0.0					10
13063	2100	B0002CZVZK	A3BMI7VGJT60Y7	Musical Instruments	1	Strings are half the battle with stringed instruments.	0.0					8
41622	7232	B00153BFA0	A1FXY0GUFHEI59	Toys & Games	9	It needs both AA and AAA batteries if you want to have some on hand.	0.0					15
31867	5572	B000JM4R8U	A1CZ052BOS0DZI	Baby	6	I rated it four stars just because its not her favorite toy, but the quality is excellent.	0.0					17
37854	6649	B000VT0F0A	A361M14PU2GUEG	Sports & Outdoors	3	They dont leave black rubber on your hands as well.	0.0					10
56911	9771	B002ZU06IO	A3TSSBPD49FSML	Sports & Outdoors	10	Summary: I wouldnt want to run a mile in this or be out in the rain or long hiking trips but I didnt get the holster for these reasons.	0.0					29
34166	6012	B000NV9G88	A1ZTGDHEKNO86M	Toys & Games	3	It bubbles up and then just comes off.	0.0					8
68049	11541	B004TF1SLW	A2DCPJU6QMGZWF	Baby	3	He is in the 75th percentile for height and weight.	0.0					9
44517	7706	B001B00IS2	A17E41FHHRRXW8	Sports & Outdoors	1	Bought 2 of these a few months ago.	0.0					7
46240	7997	B001E8PPM0	A2K14FCD18XF92	Sports & Outdoors	3	My husband says he has to fold his ear to get a tight fit.	0.0					14
20260	3529	B0002GXF8Q	A2D0F87RY5YMHN	Musical Instruments	2	I sometimes play in a park or outside around the BBQ.	0.0					11
26748	4677	B000BRMMDU	A3R19YKNL641X3	Tools & Home Improvement	14	It took me a couple tries on the second module to get the sequence down correctly, but it wasnt terribly difficult.	0.0					21
70183	11875	B005CVCXRA	A3OXHLG6DIBRW8	Tools & Home Improvement	1	This Half Time Drill Driver set looked so good on TV but sadly did not live up to the potential.	0.0					20
40738	7094	B00138YI7Y	A3RMDGXN8T6D1F	Baby	32	My only complaint, and it is a minor one, is that my son sucks so hard on the spout that it often collapses.	0.0					23
60715	10406	B003JQT4Y0	A2FIMNJ9J1WTSR	Toys & Games	4	Its easy to upload books.	0.0					5
23442	4106	B0006VVITA	AE6LN80KUHS5I	Sports & Outdoors	2	there very long so you can get plenty of support when hitting your heavy bag.	0.0					15
70440	11913	B005F22F7O	A2GVHUV1RJ3XVI	Toys & Games	4	Anyway the bell is small and not likely to go off much which the child is napping or playing with it unless they press the button.	0.0					26
43060	7468	B0017YGE8A	A222GF8539XKTD	Sports & Outdoors	4	Ive also used them when using my hammer drill as a power chisel.	0.0					13
56327	9678	B002WB2GAM	A1UIX6HNYKATEN	Baby	1	We got this stroller as one that is smaller and easier transport than the one that was part of our chicco cortina travel system (we do love it, just cant really fit much else in the trunk!).	0.0					37
21822	3826	B0002JETO2	A5I03TZD4J96V	Baby	3	One package contained all parts, however the other was missing one of the hanging brackets (but gave me 2 of another part) needed to attach to the wall.	0.0					27
63211	10780	B0041T53KI	A1CNDQC2IXGEPN	Musical Instruments	3	A lot better than the stock strings that came with the guitar.	0.0					12
47223	8136	B001G3TJXO	A3F1GM7ZAZD1SW	Musical Instruments	4	I wrote the company, described the problem.	0.0					7
31733	5541	B000J6CDY6	A7PPDN02RI1PX	Baby	2	Baby hears the soothing wave sounds, and soon I hear tiny baby snores!	0.0					13
30394	5315	B000H67EAQ	A29M36OVC536A5	Toys & Games	5	The River II contains, Id say, 4 major differences.	0.0					8
62089	10622	B003VPAEZW	AC871EE3C5P1R	Tools & Home Improvement	3	Seriously, probably not going to get any real work done, but its useful.	0.0					13
71920	12142	B005VM62QS	A84A9NOA0FODL	Baby	11	Opening/closing the stroller is a snap and very easy to fold.	0.0					10
53092	9138	B002BVWD9C	A3W3XQY4GQRSIY	Sports & Outdoors	1	These do the job for the price, but yes... the reflectors WILL come off.	0.0					14
14310	2364	B0002D0CNA	A3DOXGBWDJ1MU0	Musical Instruments	1	The mic stand pick holder is a great way to keep picks available while playing.	0.0					15
65880	11214	B004HUYSMK	ABRCAF8DCRRKS	Tools & Home Improvement	1	Blade steel is great but handle?	0.0					6
14100	2321	B0002D0CKI	A22Z554ZQ8NFPC	Musical Instruments	4	They are very comfortable, and easy to control.	0.0					8
33326	5829	B000MKDUKU	A34A74QHEIJXFB	Tools & Home Improvement	1	I like the Different colors to help with realizing whats inside them.	0.0					12
38826	6811	B000XSGL48	A2MPFC9AKSNZGO	Sports & Outdoors	3	I pick up at least two or three thorns per month and the tires continue to hold air.	0.0					18
41071	7144	B0013RA3A6	A22AYJ3SK090WH	Musical Instruments	11	I like knowing that this film is present in places that only get cleaned when the gun is detail stripped.	0.0					20
71487	12070	B005OZE9SA	A2R7B3MUR22USI	Musical Instruments	9	After asking a few questions on a message board, the Focusrite Scarlett 2i2 was recommended to me.	0.0					16
20378	3561	B0002GXV2Q	A21N9ACLVOMDLP	Musical Instruments	4	They are built tough enough for moderate use and do the job for cheap.	0.0					14
22236	3912	B0002TW1D8	A3IK42DHVN6MOA	Tools & Home Improvement	3	I would order these again if needed.	0.0					7
46969	8101	B001FBK440	A3CTXFPNJCCUVO	Baby	7	The pattern on the Godfather one is a little more masculine with the Godmother being a little more feminine.	0.0					19
70857	11963	B005H3AXKM	A19SWHXCH6T4X1	Tools & Home Improvement	2	We use them through out our complex to turn on the outside lights as sunset and then turn them off at sunrise.	0.0					22
29554	5153	B000FZ1KF4	A34KO3JNKTZU6Y	Musical Instruments	3	This helps.	0.0					2
39668	6931	B00106GVLA	AG6JJG6UOKBX	Sports & Outdoors	88	The missing features (time, chrono, etc) I get with my Casio on my other wrist, so its not a major issue.	0.0					21
53637	9243	B002FOF9TQ	AP8GT460DVVCU	Tools & Home Improvement	1	I bought two; both work.	0.0					5
76490	12906	B0088UXLSW	A2MJ3H2J0KKA5Y	Baby	1	Kids love it, folds really small and really gives them a bed of their own.	0.0					15
4062	563	B00002N9ET	A19EN5NKJ9B9ZO	Tools & Home Improvement	14	For five bucks, this fine product must have been designed to fill stockings and pad out smaller gift purchases.	0.0					19
12238	1962	B0002CZV7I	ADH0O8UVJOT10	Musical Instruments	10	"""This can result in a muddy, """"neutered"""" tone, though you can play with the TONE and other settings to help it."""	0.0					21
30365	5310	B000H5MQNM	A31BF386PTIEWT	Tools & Home Improvement	3	Money well spent.	0.0					3
12672	2016	B0002CZVK0	A1EX4410F46C8O	Musical Instruments	10	that kills the effect.	0.0					4
2938	413	B0000223TI	A14JBDSWKPKTZA	Tools & Home Improvement	17	A good respirator, not a paper mask is advisable.	0.0					9
31134	5442	B000I5Q19Q	A3BATABAS4G9PR	Baby	19	it needs a really wide stance and to be very level for the motor to be balanced.	0.0					17
58048	9962	B003652I9M	A31BD4RXCON7QO	Sports & Outdoors	4	Without the skeg, the inflatable is nearly useless on windy days.	0.0					11
5314	776	B00004YVB1	ACNYR79WI3K1K	Sports & Outdoors	5	Each tool can be extended without pulling out other tools and does so smoothly yet firmly enough not to feel cheap or to come out when you pull the tool next to it out.	0.0					34
12862	2055	B0002CZVXM	A1CD7IUM2JRPY1	Musical Instruments	8	I didnt need to re-tighten the screws on those guitars until about two years ago.	0.0					14
27806	4865	B000EDVU2K	A2L5MJIBNOHRER	Tools & Home Improvement	1	I love the quality of Gerber products and this has yet to let me down.	0.0					15
73358	12379	B006PTMW8I	A25UYAQIV2BO93	Sports & Outdoors	2	No clue what scope I could mount to the front of my barrel on a DD carbine with the MOE handguard.	0.0					21
32987	5777	B000M29CCI	A30VX6KH8RZS4R	Sports & Outdoors	9	Review may change depending on results...	0.0					6
57000	9788	B0030C4W2M	ABFAF8YFA19UO	Baby	12	It holds a lot of weight depending on what you pack.	0.0					11
47070	8116	B001FRKO9O	A3KDRW7K8WP1PM	Tools & Home Improvement	5	I have these mounted right next to my assembly table, and it makes for quicker work.	0.0					16
8254	1272	B00007E9CG	APPMWAMDEX0XA	Baby	12	I think its a fabulous bag, and I havent had any problems with it, despite all its been through!	0.0					19
81240	13668	B00C81JUS2	A3T0KYNBXCMN07	Sports & Outdoors	1	Bought these purely on the notion of doing simple but meaningful exercises at home instead of going to the gym which really isnt my thing.	0.0					25
23446	4106	B0006VVITA	AE6LN80KUHS5I	Sports & Outdoors	6	they should of made these out of the same material.	0.0					10
49444	8512	B001OPNVWY	AQREGOA044IWN	Sports & Outdoors	17	Does good damage.	0.0					3
13300	2151	B0002D0096	A2B1KICX3RPRX3	Musical Instruments	14	Overall I have to say I prefer my VOX mini 3.	0.0					10
62858	10726	B003ZO072Y	AF7GUS0C7KL14	Baby	9	and small toys or even his taggy blanky.	0.0					8
36611	6445	B000SMWUPS	A1QFNDT1CLN8BQ	Baby	2	This fits the stroller great.	0.0					5
80139	13499	B00B8NPAHQ	A3C2JQC6R2K52C	Tools & Home Improvement	19	Now that I know my OttLites limitations (separation from base), the lamp will stay in a stationary spot and one that it seems designed for--a desk with a straight back chair.	0.0					32
49964	8606	B001QGYH7Y	A34G5ZV7JRTGP1	Sports & Outdoors	7	I submerged my face for over twenty minutes in water only coming up for air breifly.	0.0					16
7224	1100	B000068NW5	A1SD1C8XK3Z3V1	Musical Instruments	5	Hopefully this review will be usefull to you.	0.0					8
40575	7074	B001348108	A1NIKHSYOWTKJB	Sports & Outdoors	1	Great knife, even better price.	0.0					5
14191	2335	B0002D0CL2	A24IO6G3W158E4	Musical Instruments	4	Needless to say, now that I have my own guitar, I ordered a pack of these and I am certainly not disappointed.	0.0					22
49871	8588	B001QBAOGM	A19MMYMZO363KM	Sports & Outdoors	5	This seller is confusing as the brown was shipped separate and cost almost double for shipping and 50 percent more for being brown I guess and yet the two blacks a 2 inch Heavy polypro and this black lighter webbing shipped together despite one being free shipping the other a few dollars extra on shipping.	0.0					53
36186	6372	B000RNSDKE	AA7P2NEC94K79	Sports & Outdoors	3	Rather, the sleeves have snap rings, which is typically preferred by many.	0.0					12
