	review_id	asin	reviewer_id	category	num_sentence	sentence	tip	type	standalone	before/after	extend_position	sen_length
954	138	1933318430	A3I1BJIFFM4S21	Toys & Games	11	My favorite one was the animated game which was a real hoot.	0.0					12
74469	12394	B006ROJIQU	A2RIAXGSBP65BJ	Toys & Games	9	The mechanism for choosing crops and windmills (the giant circle you see on the game board) may be a bit daunting for anyone who thinks Mad Gab is a real game, but if youve mastered fiddly games likePower GridorShadow of the Emperor Board Gamethis one will flow pretty smoothly, certainly less complex than Settlers.	0.0					54
39677	6861	B000YDWCFE	AJ2FDNZ3COBFN	Baby	4	The Wave dot print is pretty.	0.0					6
39532	6836	B000Y1EBM8	A15T9G38F589KM	Tools & Home Improvement	1	"""I have cut two 1 1/8"""" holes in the center of some heavy ceramic tiles and notched out the edge of a third."""	0.0					21
38121	6604	B000V9DXGS	ACA4MPT7EN86K	Baby	2	The hinges and handles are in great working shape.	0.0					9
70009	11708	B0050DX6VM	A8CIFOCCN9G1P	Tools & Home Improvement	16	It would be difficult to get good coupling to dissipate that heat if the LED was on a movable mechanism, that would cause heat build-up and shorten the life of the LED.	0.0					31
46704	7980	B001E149ZQ	A3A3AD9REOYA9V	Sports & Outdoors	6	To me, its just not comprehensible that that none of the 3 bits fits the screws on the pocket clip.	0.0					19
72524	12082	B005PO316G	A3PJKCHFP33XR4	Toys & Games	4	These are very cute and can be dressy or casual.	0.0					10
81715	13577	B00BMVRMY8	A1T62NIPDVZBM8	Tools & Home Improvement	6	Then the heavy door silently just glided up to the ceiling.	0.0					11
49787	8457	B001NOCD5C	APM1P7CC3E2K3	Sports & Outdoors	10	I just used a paper towel and water to clean the mirror surface to see if it would scratch and it seems fine with that.	0.0					25
63354	10680	B003XHYDQE	AWYV2R69Z0GSG	Toys & Games	3	We once bought a sheet of these from Claires that were much better quality.	0.0					14
29683	5105	B000FKMTBS	A2UWPPU5GZLMQZ	Sports & Outdoors	12	Unless this is all you can afford, though, I wouldnt recommend it as a primary scope.	0.0					16
4878	689	B00004TFVQ	A3TNM3C9ENUCFW	Toys & Games	7	and there is not a day when she is not doing something with the unit.	0.0					15
32708	5640	B000KICSGQ	A1XK4VP74IB9TQ	Tools & Home Improvement	2	I keep this item in the house because I do not think that it would hold up under shop conditions.	0.0					20
10252	1612	B0000CCXTN	A304GUEPCPYM3Z	Tools & Home Improvement	7	Meaning, you can use the attached power cord to run it off of AC power, or you can insert a DeWalt power tool battery to run it as a cordless vacuum cleaner.	0.0					32
50850	8635	B001QXDIW2	A1S7FOMAAM2XC7	Toys & Games	3	He sits and stands on it, and of course, it gets tossed around a bit too.	0.0					16
19677	3334	B0002GLCRC	A1P11QY9RR3IA7	Musical Instruments	7	I have moved a couple of times and these can be removed and attached again.	0.0					15
36887	6406	B000RZG5NY	A757WUO1UQQ36	Sports & Outdoors	2	There is a great selection of bits to cover most any screw you might run across on a gun, right down to the smallest itty-bitty allen head.	0.0					26
46138	7898	B001CXJQ5Y	A28GXDBJZPQ855	Sports & Outdoors	8	I prefer the anti muzzle flash on the barrel anyway.	0.0					10
11366	1810	B000232ZK8	A1M0OSCFOAMAZO	Toys & Games	1	I dont know if my family is just weird or what, but we didnt even finish playing the first (and only) game.	0.0					22
7403	1132	B000068NZC	A3M48SSAOTBSMW	Musical Instruments	3	It is well made, good construction and sound from my DSLR with my mic is superb.	0.0					16
6529	963	B00005N9X5	A1Z1QOD0OGWG3	Baby	3	They can be used with much effort but the securing device is too low on the babies to be safe.	0.0					20
24663	4255	B00081J3N6	A31V0V0MBSGK4S	Baby	2	Theyre a little difficult for adults to get out too but I guess thats the way it has to be for safety.	0.0					22
32906	5687	B000KSERMY	A19J8FRR1ZLZGD	Musical Instruments	10	Its about as sharp as a fantasy sword would be.	0.0					10
38926	6738	B000WS1QC6	A2JMJVNTBL7K7E	Musical Instruments	9	It actually works for the cheaper keyboards too.	0.0					8
51357	8719	B001TE5C1S	A1LG3XJBNCGKL0	Toys & Games	7	The leg did not have a chance.	0.0					7
56543	9591	B002TUSK0Q	A3JUSOKL2I1AU9	Sports & Outdoors	2	I havent had any other sight tools for an AK but this is solid.	0.0					14
69549	11638	B004XIQTSM	A2MISNDANNRUSI	Baby	11	Please note that these are a much higher quality mat than the ones sold in walmart with the Abcs.	0.0					19
48444	8213	B001H1AC0Y	A3EMFLYUAJZOPY	Baby	4	It is so much more comfortable!	0.0					6
65020	10923	B00462PTZ4	A2IIFPUDC49ZMV	Toys & Games	6	She loves her peg puzzles, and since we have been working on them daily for 3 weeks, she is learning so much.	0.0					21
33111	5721	B000LG7G0A	A33Y8C4818EJL0	Tools & Home Improvement	9	I cut it with ordinary kitchen scissors.	0.0					7
19060	3213	B0002F7K7Y	A1URXSRV6WDHVY	Musical Instruments	4	These strings are a bit bright but have plenty of good sparkle too and really sound good on my Strat, even more so than my Sheraton.	0.0					26
2676	376	B0000223KU	A1DIO1SXO01E6P	Tools & Home Improvement	1	When I first used this blade I couldnt believe the smooth cut I received with this blade.	0.0					17
48826	8275	B001I8BZZC	A1NSV6PV3VAOT8	Toys & Games	9	I was able to assemble both riders in minutes - always a plus.	0.0					12
1694	264	B00000J50C	AC4FUX25LEHIP	Toys & Games	4	He really enjoys stacking them high and then knocking them down.	0.0					11
25703	4435	B000A3CIUW	A29IP2N2DSBH3T	Tools & Home Improvement	3	So it can be a waste of energy.	0.0					8
4286	593	B00003030O	A333636QFPT073	Tools & Home Improvement	8	Its professional grade in every way and is made with tight tolerances and hardened teeth.	0.0					15
77123	12852	B0083WQQ82	A1GJC2H1T87KB0	Toys & Games	3	I can easily recommend this product.	0.0					6
15510	2563	B0002DV7ZM	A37A41GWQFMK3D	Musical Instruments	6	keeps that guitar off the bed, floor, table or anywhere else it is not really suposed to be.	0.0					18
20895	3591	B0002GXZK4	AJH2W783HOXZV	Musical Instruments	9	If this guitar was glossy it wouldnt be as nice sounds stupid but it is true.	0.0					16
49614	8438	B001N7RF7U	A1ABORTGN181GP	Baby	2	They fit right over the all-in-ones and pocket diapers I use.	0.0					10
74642	12422	B006UBM1M8	A7X9SBEVSHV5N	Toys & Games	2	However, I thought the rounded tip would be better for my son who just turned two this past month.	0.0					19
80902	13459	B00B1N06PO	A3BH9XC0BVO1AG	Musical Instruments	38	However, I think my rating will remain at 3 stars.	0.0					9
77467	12899	B0087RBQBA	A1V4VVBQBFXRHC	Tools & Home Improvement	4	Some colors and styles come and go, but Chrome will always be in style and will always look great.	0.0					19
19342	3274	B0002FO9QY	A1QN075G0OKBWJ	Musical Instruments	19	Regardless of who actually makes the case, it has to meet Epiphones manufacturing standards so its got to be good.	0.0					20
61781	10449	B003LZDB4S	A589VG6DGZR8B	Baby	15	And I cant figure out if you leave them on and fold the stroller up or if you take them off and put them on when you need them.	0.0					29
42943	7367	B0016A5788	A1WUPF0L9YH9JL	Toys & Games	2	Weve had it since Christmas 08 (almost a year) and its still working fine after a 2 & 4-year-old have played with it.	0.0					19
83550	13838	B00EIN1C4I	A2W9GX82SLKROQ	Tools & Home Improvement	7	Its not perfect, but it is close to it.	0.0					9
58869	9965	B00367WB0G	A38TH99GO3N00A	Tools & Home Improvement	2	I was expecting mostly plastic that would hopefully last through my current small project.	0.0					14
55906	9480	B002Q0Y5IU	AJM88NK6J8ZVJ	Tools & Home Improvement	9	Conclusion: Trend AIR/PRO can be compared to a quality Toys-R-Us item that does complex functions and is made to withstand rough play.	0.0					20
71728	11953	B005GNT7CI	AZFFY0NTIDD3Y	Tools & Home Improvement	5	It certainly meets my needs, and more.	0.0					7
23850	4113	B0006ZXG00	A1EUO0BU72JR7T	Musical Instruments	3	I replaced one pin at a time and compared strings and really couldnt tell much of a difference, still they are better to handle and remove than the nasty plastic ones, so I consider them an upgrade.	0.0					37
24003	4148	B0007AB38Q	A1WMK5BFAM0JY9	Sports & Outdoors	2	Amazingly fast delivery!I bought the Flambeau single gun case and decided to also get the double.	0.0					17
44559	7626	B001A7NGOO	AUKZP25K3OBL0	Sports & Outdoors	1	I would not recommend this to anyone.	0.0					7
43452	7436	B0017L138E	A3F3Z7KZK5CDPV	Sports & Outdoors	1	I am used to high-quality from Spyderco.	0.0					6
45796	7838	B001CH2X5K	AB5QORMUROROV	Baby	1	My 4 month old LOVES this bouncer.	0.0					6
44246	7561	B00196B8O6	A37UU8DK8DAH2C	Toys & Games	3	He was very excited when he opened these up.	0.0					9
17548	2979	B0002E3A8S	A2R4YQNCYMS8M7	Musical Instruments	1	I dont know what I would do without this little shelf on my music stand.	0.0					15
4140	569	B00002ND61	A3EZ68YO4ISMJ	Tools & Home Improvement	7	So get this stapler if youre a homeowner or occational user.	0.0					11
51017	8655	B001RBCUAE	A1522TSZIHZT65	Tools & Home Improvement	5	The rip fence came without the missing thump screw so I had to call them again and asked for the thump screw.	0.0					22
12720	1997	B0002CZVBE	A3DDG0WH5SBF34	Musical Instruments	3	Smooth tone, the right amount of gain, perfect to push a tube amp.	0.0					13
75016	12496	B00715DTJQ	ADLZRP567PR7R	Tools & Home Improvement	2	No more climbing in the car to get the remote.	0.0					10
3599	495	B0000224BB	A14JBDSWKPKTZA	Tools & Home Improvement	3	Since clamp buying is a hobby with these, you may want to load up that way instead.	0.0					17
11149	1770	B0001Q2VPK	A1PEEG8S60OPWQ	Tools & Home Improvement	3	I have been using it for a few weeks and cant believe the advantages it has over the oil-free models out there.	0.0					21
28032	4838	B000E6NQAQ	A2RMD12V8QKV1E	Toys & Games	1	My daughter and I loved the look but these are are made of such soft wood that they got badly dented withing 5 minutes of play.	0.0					25
11144	1768	B0001P15JY	AFQ0JJMG2GB8I	Sports & Outdoors	4	Would (and probably will) buy again!	0.0					6
3654	498	B0000224BJ	APW8MGQJXDWOZ	Tools & Home Improvement	2	could use longer hold-down stud for better or at least more situations.	0.0					11
57199	9692	B002WJI60S	ARCPT8O0171Z7	Toys & Games	6	However, again it was the standing Luigi... not as cute and plump.	0.0					12
58635	9924	B0035534PA	A1UQBFCERIP7VJ	Tools & Home Improvement	14	Anyone having trouble removing the cable ties holding everything together should try my favorite kitchen tool:Wüsthof Come-Apart Kitchen Shears.	0.0					19
80663	13428	B00ATLQFU4	A2W9I628I6SE1U	Tools & Home Improvement	1	I received my review sample and was immediately impressed.	0.0					9
16478	2758	B0002E1O2W	AW91VDERXXKGT	Musical Instruments	4	When I wipe them down with a cloth, they leave black streaks of crud on the cloth.	0.0					17
3483	482	B00002247C	A1J0GL9HCA7ELW	Tools & Home Improvement	9	You  can get precicion control over top speed without having to finesse the  trigger.	0.0					14
28850	4967	B000EUMONM	A3XZCX4QM2MIW	Baby	2	Unless you have a very light painted room and ceiling, dont bother purchasing this product.	0.0					15
80048	13331	B00A92GJJA	A10F5HQ60ATTZN	Toys & Games	3	These little guys are nice additions to the collection.	0.0					9
4296	594	B000034DCJ	AV5M72QCNOVK6	Baby	4	It may seem strange or uncomfortable at first but I still use my sling with my daughter and shes 18 months now.	0.0					21
30631	5279	B000GX4A4I	A1W2V9B6YUW20N	Tools & Home Improvement	2	After mounting, its impossible to get it to be tight enough where it doesnt rock up and down.	0.0					18
56847	9638	B002UZ2HPY	AE128RQGXSDDF	Tools & Home Improvement	3	They are  white, and the only reason I dont mind is because I have the same color white LED paver lights so I wanted them to match.	0.0					27
66604	11179	B004GYM7IE	A3775OP5VTX5ON	Musical Instruments	1	I have Snark uke and guitar head mounted tuners, see my reviews.	0.0					12
24876	4285	B000960KNW	A3DJUUPM321IFI	Musical Instruments	1	I have Schaller Security Strap Locks on all but one of my guitars and will probably purchase Schallers for that one soon.	0.0					22
2281	342	B0000223C8	A3L4JR2VB2RNLF	Tools & Home Improvement	2	Installation is pretty straight-forward, although I have to modified my Rockler outfeed table a bit to accommodate one of the mounting brackets.	0.0					21
33808	5833	B000MMXWOW	ACPO0L2EONPJ9	Tools & Home Improvement	3	I expect these will do what I bought them for... hold onto the fastener when removing or reinstalling it.	0.0					19
56078	9503	B002R1ZYEM	A26R7LLAFTPC3U	Toys & Games	2	I agree with just about everything that has been said.	0.0					10
16424	2747	B0002E1O2M	A35HTG0YUEKFGM	Musical Instruments	1	I bought a set as they were recommended to get the tone I was looking for on my 7 week old guitar.	0.0					21
71829	11966	B005HAZEOU	A388JDQ6DGMWBW	Toys & Games	3	Now, to keep the cat away.	0.0					6
75819	12630	B007HB0PMI	A3SJU1AGUIIH91	Tools & Home Improvement	2	They are the 1500mAh batteries dating back to 2005 and 2007.	0.0					8
73610	12258	B0068GWX8M	A3MWSMBRIWGPVB	Toys & Games	14	TheFirst Keys Teetherisnt a great teether, but its a colorful set of simple plastic keys for imaginative play--it could easily hook to a waistband, for an older kid.	0.0					29
24886	4288	B00099YIX2	A2XX2A4OJCDNLZ	Sports & Outdoors	5	You get your moneys worth out of the SV5W, thats for sure.	0.0					11
568	83	1589946464	A3PE6N1GDP2XJ8	Toys & Games	28	If the players battle total from soldiers, buildings and the kings aid is greater than the enemys total, the player is successful, else the enemy wins.	0.0					26
78028	12981	B008HCZMCY	AYKPSAYZ8NL2D	Toys & Games	2	Durable, easy to crank and comes with the Chuck truck (plus a couple things of playdoh).	0.0					16
19174	3238	B0002F7K7Y	A2Z15UQEUTE3T9	Musical Instruments	1	To be clear: I am quite the newbie guitar player.	0.0					10
1320	199	B00000IS1N	A3TLSN5H284FLZ	Toys & Games	1	This accordion is just as promised.	0.0					6
77208	12866	B0085425Y2	A1WB20PSNM7E32	Baby	32	It will right itself after a few seconds, but the noise is jarring.	0.0					13
43975	7517	B0018RMB8I	A2D2E5B2XC8YV9	Sports & Outdoors	13	Life would sure be good if cops could do a better job of sorting out the good and bad guys so that we wouldnt have to suffer for the evils that others do-- but thats a different subject.	0.0					38
65	16	786962984	A2EYTOR6PTGHUC	Toys & Games	2	This strikes the right middle space for a game with enough variety and differences to make games different.	0.0					18
41490	7130	B0013N0GZM	A2R49ZN3G6FTCQ	Tools & Home Improvement	5	once activated it beeps for about 30 seconds.	0.0					7
26668	4595	B000BL1P3O	A1L91Y7T708OGE	Sports & Outdoors	2	The only complaint I suppose I have is that it doesnt lock without the key being in it.	0.0					18
55870	9472	B002PO1A7G	ANPHYZGDANR45	Baby	5	Yes, I tend to use the larger forks in this set more often than the small ones... but mainly b/c the small picks have only 2 prongs, and it limits the types of foods that the kids are able to pick up on them.	0.0					42
4231	586	B0000302XC	A3MEMX0XF00TBD	Tools & Home Improvement	2	After doing extensive research, he finally decided to invest in some Besseys.	0.0					12
47870	8139	B001G52E2K	A2ZKB9XFUCOWSH	Toys & Games	3	No complaints, this is a great party game.	0.0					8
37523	6522	B000U66XN2	A2SE0NALDDTF12	Sports & Outdoors	3	Didint think I needed these, but glad I did!	0.0					9
4453	626	B00004R9LO	AFBY33GMIB3E1	Tools & Home Improvement	1	My wife is allergic to just about everything.	0.0					8
